condition,outer_fold,group_id,subject_id,target,source,tau_star,delta,response,status,support_sha256,is_synthetic,synthetic_notice,protocol_id
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,-3,0.0003391519823533005,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,-2,0.00017118921958050003,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,-1,4.636524244500031e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,1,4.636524244500031e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,2,0.00017118921958050003,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,7,3,0.0003391519823533005,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,-3,0.00012482397713549972,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,-2,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,-1,-4.636524244500031e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,1,0.00012482397713549972,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,2,0.00029278673990830017,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_eyelid,right_eyelid,8,3,0.0004645300267730997,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,-3,0.00045034127261770005,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,-2,0.00025616111743920027,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,-1,9.294087075509966e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,1,-1.868916383599567e-06,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,2,8.062467494880047e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,5,3,0.00021882356660990043,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,-3,0.00025803003382279983,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,-2,9.480978713869923e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,-1,1.868916383599567e-06,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,1,8.249359133240004e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,2,0.0002206924829935,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_eyelid,left_cheek,6,3,0.0003792846180934997,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,-3,-1.3652844632998373e-06,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,-2,-1.8934008261299595e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,-1,-2.4417195329799746e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,1,5.7519670533600666e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,2,0.0001320698346364002,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,6,3,0.0001962752876638,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,-3,-7.645367879490026e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,-2,-8.193686586340041e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,-1,-5.7519670533600666e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,1,7.455016410279954e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,2,0.00013875561713019933,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,left_cheek,right_cheek,7,3,0.0001688921882784999,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,-3,0.00029210010656880066,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,-2,0.00014882021000000006,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,-1,4.0537867657300386e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,1,4.0537867657300386e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,2,0.00014882021000000006,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,7,3,0.00029210010656880066,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,-3,0.00010828234234269967,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,-2,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,-1,-4.0537867657300386e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,1,0.00010828234234269967,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,2,0.00025156223891150027,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,right_cheek,mouth,8,3,0.00039403192434139984,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,-3,0.0005125841769702995,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,-2,0.0002960826504616997,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,-1,0.00011120333124169969,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,1,-1.4107809115500476e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,2,6.407420021019988e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,5,3,0.00020658467387799952,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,-3,0.0003101904595772002,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,-2,0.00012531114035720017,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,-1,1.4107809115500476e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,1,7.818200932570036e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,2,0.0002206924829935,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,mouth,jaw,6,3,0.0003915235108254006,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,-3,0.00010996749467889928,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,-2,6.798779779869975e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,-1,3.069652563339985e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,1,-2.0748634054200757e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,2,-2.6821989340100084e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,6,3,-1.4123788123900777e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,-3,8.873643185290051e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,-2,5.1445159687600606e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,-1,2.0748634054200757e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,0,0.0,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,1,-6.0733552858993275e-06,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,2,6.62484593029998e-06,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,3,MOCK_G12,MOCK_S24,jaw,left_brow,7,3,3.8909276019800064e-05,evaluable,521206c2d299cc41b9fba1491a3320ff08e390bbbf3d1a079cbe0f011d8e1564,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,-3,0.0002647053897354007,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,-2,0.00013709744093310001,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,-1,3.84741325574001e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,0,0.0,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,1,3.4632877377900086e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,2,0.0001299855141029,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,5,3,0.0002553253603714001,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,-3,0.00010246456355519993,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,-2,3.841255179500014e-06,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,-1,-3.4632877377900086e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,0,0.0,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,1,9.535263672499992e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,2,0.0002206924829935,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,left_brow,right_brow,6,3,0.00034278282433200004,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,6,-3,1.3116597259399572e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,6,-2,-1.0465576815399565e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,6,-1,-2.1019174811400324e-05,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,6,0,0.0,evaluable,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
